Entity ID,Entity Name,Plant ID,Plant Name,Google Map,Bing Map,Plant State,County,Balancing Authority Code,Sector,Generator ID,Unit Code,Nameplate Capacity (MW),Net Summer Capacity (MW),Net Winter Capacity (MW),Technology,Energy Source Code,Prime Mover Code,Operating Month,Operating Year,Planned Retirement Month,Planned Retirement Year,Status,Nameplate Energy Capacity (MWh),DC Net Capacity (MW),Planned Derate Year,Planned Derate Month,Planned Derate of Summer Capacity (MW),Planned Uprate Year,Planned Uprate Month,Planned Uprate of Summer Capacity (MW),Latitude,Longitude
11427,Massachusetts Wtr Rauth-Deer I,10823.0,Deer Island Treatment Plant,Map,Map,MA,Suffolk,ISNE,Commercial CHP,G201,,26.0,22,27,Petroleum Liquids,DFO,GT,8.0,1995.0, , ,(SB) Standby/Backup: available for service but not normally used, , , , , , , , ,42.353333,-70.96278
11427,Massachusetts Wtr Rauth-Deer I,10823.0,Deer Island Treatment Plant,Map,Map,MA,Suffolk,ISNE,Commercial CHP,H101,,1.0,1,1,Conventional Hydroelectric,WAT,HY,7.0,2001.0, , ,(OP) Operating, , , , , , , , ,42.353333,-70.96278
11427,Massachusetts Wtr Rauth-Deer I,10823.0,Deer Island Treatment Plant,Map,Map,MA,Suffolk,ISNE,Commercial CHP,H201,,1.0,1,1,Conventional Hydroelectric,WAT,HY,7.0,2001.0, , ,(OP) Operating, , , , , , , , ,42.353333,-70.96278
11427,Massachusetts Wtr Rauth-Deer I,10823.0,Deer Island Treatment Plant,Map,Map,MA,Suffolk,ISNE,Commercial CHP,PV101,,0.1,0.1,0.1,Solar Photovoltaic,SUN,PV,5.0,2008.0, , ,(OP) Operating, ,0.7, , , , , , ,42.353333,-70.96278
11427,Massachusetts Wtr Rauth-Deer I,10823.0,Deer Island Treatment Plant,Map,Map,MA,Suffolk,ISNE,Commercial CHP,S101,,17.5,9,17.5,Other Waste Biomass,OBG,ST,7.0,1998.0, , ,(OP) Operating, , , , , , , , ,42.353333,-70.96278
11427,Massachusetts Wtr Rauth-Deer I,10823.0,Deer Island Treatment Plant,Map,Map,MA,Suffolk,ISNE,Commercial CHP,WT101,,0.6,0.6,0.6,Onshore Wind Turbine,WND,WT,11.0,2009.0, , ,(OP) Operating, , , , , , , , ,42.353333,-70.96278
11427,Massachusetts Wtr Rauth-Deer I,10823.0,Deer Island Treatment Plant,Map,Map,MA,Suffolk,ISNE,Commercial CHP,WT102,,0.6,0.6,0.6,Onshore Wind Turbine,WND,WT,11.0,2009.0, , ,(OP) Operating, , , , , , , , ,42.353333,-70.96278
11426,Massachusetts Water Res Auth,10824.0,Oakdale Power Station,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,OAKD,,3.5,3,3,Conventional Hydroelectric,WAT,HY,5.0,1951.0, , ,(OP) Operating, , , , , , , , ,42.38697,-71.80246
11426,Massachusetts Water Res Auth,10825.0,Cosgrove Intake and Power Station,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,UNI1,,1.6,1,1,Conventional Hydroelectric,WAT,HY,1.0,1969.0, , ,(OP) Operating, , , , , , , , ,42.40439,-71.68722
11426,Massachusetts Water Res Auth,10825.0,Cosgrove Intake and Power Station,Map,Map,MA,Worcester,ISNE,IPP Non-CHP,UNI2,,1.6,1,1,Conventional Hydroelectric,WAT,HY,1.0,1969.0, , ,(OP) Operating, , , , , , , , ,42.40439,-71.68722
65546,"NE Renewable Springfield, LLC",10838.0,"NE Renewable Springfield, LLC",Map,Map,NH,Sullivan,ISNE,IPP Non-CHP,GEN1,,20.0,16.1,16.3,Wood/Wood Waste Biomass,WDS,ST,12.0,1987.0, , ,(OP) Operating, , , , , , , , ,43.442871,-72.056
65544,"NE Renewable Whitefield, LLC",10839.0,"NE Renewable Whitefield, LLC",Map,Map,NH,Coos,ISNE,IPP Non-CHP,GEN1,,19.9,17,17.5,Wood/Wood Waste Biomass,WDS,ST,3.0,1988.0, , ,(OP) Operating, , , , , , , , ,44.358047,-71.5449
12258,MATEP LLC,10883.0,Medical Area Total Energy Plant,Map,Map,MA,Suffolk,ISNE,Commercial CHP,CT1,,12.5,12.5,12.5,Natural Gas Fired Combustion Turbine,NG,GT,12.0,2003.0, , ,(OP) Operating, , , , , , , , ,42.33685,-71.10815
12258,MATEP LLC,10883.0,Medical Area Total Energy Plant,Map,Map,MA,Suffolk,ISNE,Commercial CHP,CT2,,12.5,12.5,12.5,Natural Gas Fired Combustion Turbine,NG,GT,12.0,2003.0, , ,(OP) Operating, , , , , , , , ,42.33685,-71.10815
12258,MATEP LLC,10883.0,Medical Area Total Energy Plant,Map,Map,MA,Suffolk,ISNE,Commercial CHP,CT3,,13.8,13.5,14.9,Natural Gas Fired Combustion Turbine,NG,GT,7.0,2017.0, , ,(OP) Operating, , , , , , , , ,42.33685,-71.10815
12258,MATEP LLC,10883.0,Medical Area Total Energy Plant,Map,Map,MA,Suffolk,ISNE,Commercial CHP,DEG1,,6.8,6,6.7,Petroleum Liquids,DFO,IC,6.0,1985.0, , ,(SB) Standby/Backup: available for service but not normally used, , , , , , , , ,42.33685,-71.10815
12258,MATEP LLC,10883.0,Medical Area Total Energy Plant,Map,Map,MA,Suffolk,ISNE,Commercial CHP,DEG2,,6.8,6,6.7,Petroleum Liquids,DFO,IC,7.0,1985.0, , ,(SB) Standby/Backup: available for service but not normally used, , , , , , , , ,42.33685,-71.10815
12258,MATEP LLC,10883.0,Medical Area Total Energy Plant,Map,Map,MA,Suffolk,ISNE,Commercial CHP,DEG3,,6.8,6,6.7,Petroleum Liquids,DFO,IC,10.0,1985.0, , ,(SB) Standby/Backup: available for service but not normally used, , , , , , , , ,42.33685,-71.10815
12258,MATEP LLC,10883.0,Medical Area Total Energy Plant,Map,Map,MA,Suffolk,ISNE,Commercial CHP,DEG4,,6.8,6,6.7,Petroleum Liquids,DFO,IC,10.0,1985.0, , ,(SB) Standby/Backup: available for service but not normally used, , , , , , , , ,42.33685,-71.10815
12258,MATEP LLC,10883.0,Medical Area Total Energy Plant,Map,Map,MA,Suffolk,ISNE,Commercial CHP,DEG5,,6.8,6,6.7,Petroleum Liquids,DFO,IC,11.0,1985.0, , ,(SB) Standby/Backup: available for service but not normally used, , , , , , , , ,42.33685,-71.10815
12258,MATEP LLC,10883.0,Medical Area Total Energy Plant,Map,Map,MA,Suffolk,ISNE,Commercial CHP,STG2,,11.0,11,10.3,Natural Gas Steam Turbine,NG,ST,1.0,1980.0, , ,(OP) Operating, , , , , , , , ,42.33685,-71.10815
12258,MATEP LLC,10883.0,Medical Area Total Energy Plant,Map,Map,MA,Suffolk,ISNE,Commercial CHP,STG3,,11.0,11,10.3,Natural Gas Steam Turbine,NG,ST,1.0,1980.0, , ,(OP) Operating, , , , , , , , ,42.33685,-71.10815
15114,"Pittsfield Generating Company, LP",50002.0,Pittsfield Generating LP,Map,Map,MA,Berkshire,ISNE,IPP CHP,GEN1,CC1,40.7,36.7,45,Natural Gas Fired Combined Cycle,NG,CT,7.0,1990.0, , ,(OP) Operating, , , , , , , , ,42.4564,-73.2181
15114,"Pittsfield Generating Company, LP",50002.0,Pittsfield Generating LP,Map,Map,MA,Berkshire,ISNE,IPP CHP,GEN2,CC1,40.7,35.2,44.1,Natural Gas Fired Combined Cycle,NG,CT,7.0,1990.0, , ,(OP) Operating, , , , , , , , ,42.4564,-73.2181
15114,"Pittsfield Generating Company, LP",50002.0,Pittsfield Generating LP,Map,Map,MA,Berkshire,ISNE,IPP CHP,GEN3,CC1,40.7,38.2,45.2,Natural Gas Fired Combined Cycle,NG,CT,7.0,1990.0, , ,(OP) Operating, , , , , , , , ,42.4564,-73.2181
15114,"Pittsfield Generating Company, LP",50002.0,Pittsfield Generating LP,Map,Map,MA,Berkshire,ISNE,IPP CHP,GEN4,CC1,53.4,47.6,51.5,Natural Gas Fired Combined Cycle,NG,CA,7.0,1990.0, , ,(OP) Operating, , , , , , , , ,42.4564,-73.2181
22219,Maine Waste to Energy,50035.0,MMWAC Resource Recovery Facility,Map,Map,ME,Androscoggin,ISNE,Commercial Non-CHP,ST1,,5.0,2.7,2.7,Municipal Solid Waste,MSW,ST,6.0,1992.0, , ,(OP) Operating, , , , , , , , ,44.067792,-70.26083
57280,"Eagle Creek Renewable Energy, LLC",50047.0,International Paper Jay Hydro,Map,Map,ME,Franklin,ISNE,IPP Non-CHP,GEN1,,0.5,0.5,0.5,Conventional Hydroelectric,WAT,HY,1.0,1912.0, , ,(OP) Operating, , , , , , , , ,44.503704,-70.22097
57280,"Eagle Creek Renewable Energy, LLC",50047.0,International Paper Jay Hydro,Map,Map,ME,Franklin,ISNE,IPP Non-CHP,GEN2,,0.5,0.5,0.5,Conventional Hydroelectric,WAT,HY,1.0,1912.0, , ,(OP) Operating, , , , , , , , ,44.503704,-70.22097
57280,"Eagle Creek Renewable Energy, LLC",50047.0,International Paper Jay Hydro,Map,Map,ME,Franklin,ISNE,IPP Non-CHP,GEN3,,0.5,0.5,0.5,Conventional Hydroelectric,WAT,HY,1.0,1912.0, , ,(OP) Operating, , , , , , , , ,44.503704,-70.22097
57280,"Eagle Creek Renewable Energy, LLC",50047.0,International Paper Jay Hydro,Map,Map,ME,Franklin,ISNE,IPP Non-CHP,GEN4,,0.5,0.5,0.5,Conventional Hydroelectric,WAT,HY,1.0,1912.0, , ,(OP) Operating, , , , , , , , ,44.503704,-70.22097
57280,"Eagle Creek Renewable Energy, LLC",50047.0,International Paper Jay Hydro,Map,Map,ME,Franklin,ISNE,IPP Non-CHP,GEN5,,0.5,0.5,0.5,Conventional Hydroelectric,WAT,HY,1.0,1912.0, , ,(OP) Operating, , , , , , , , ,44.503704,-70.22097
57280,"Eagle Creek Renewable Energy, LLC",50047.0,International Paper Jay Hydro,Map,Map,ME,Franklin,ISNE,IPP Non-CHP,GEN6,,0.6,0.6,0.6,Conventional Hydroelectric,WAT,HY,1.0,1912.0, , ,(OP) Operating, , , , , , , , ,44.503704,-70.22097
6036,ESOCO Orrington LLC,50051.0,Penobscot Energy Recovery,Map,Map,ME,Penobscot,ISNE,Commercial Non-CHP,GEN1,,25.3,21.2,21.2,Municipal Solid Waste,MSW,ST,11.0,1987.0, , ,(OP) Operating, , , , , , , , ,44.7383,-68.8258
57280,"Eagle Creek Renewable Energy, LLC",50080.0,Otis Hydro,Map,Map,ME,Franklin,ISNE,IPP Non-CHP,GEN1,,5.1,5.1,5.1,Conventional Hydroelectric,WAT,HY,1.0,1985.0, , ,(OP) Operating, , , , , , , , ,44.477807,-70.20076
57280,"Eagle Creek Renewable Energy, LLC",50080.0,Otis Hydro,Map,Map,ME,Franklin,ISNE,IPP Non-CHP,GEN2,,5.1,5.1,5.1,Conventional Hydroelectric,WAT,HY,1.0,1985.0, , ,(OP) Operating, , , , , , , , ,44.477807,-70.20076
57280,"Eagle Creek Renewable Energy, LLC",50081.0,International Paper Riley Hydro,Map,Map,ME,Franklin,ISNE,IPP Non-CHP,GEN1,,1.1,1.1,1.1,Conventional Hydroelectric,WAT,HY,12.0,1981.0, , ,(OP) Operating, , , , , , , , ,44.503431,-70.24914
57280,"Eagle Creek Renewable Energy, LLC",50081.0,International Paper Riley Hydro,Map,Map,ME,Franklin,ISNE,IPP Non-CHP,GEN2,,1.1,1.1,1.1,Conventional Hydroelectric,WAT,HY,12.0,1981.0, , ,(OP) Operating, , , , , , , , ,44.503431,-70.24914
57280,"Eagle Creek Renewable Energy, LLC",50081.0,International Paper Riley Hydro,Map,Map,ME,Franklin,ISNE,IPP Non-CHP,GEN3,,1.1,1.1,1.1,Conventional Hydroelectric,WAT,HY,12.0,1981.0, , ,(OP) Operating, , , , , , , , ,44.503431,-70.24914
57280,"Eagle Creek Renewable Energy, LLC",50081.0,International Paper Riley Hydro,Map,Map,ME,Franklin,ISNE,IPP Non-CHP,GEN4,,1.1,1.1,1.1,Conventional Hydroelectric,WAT,HY,12.0,1981.0, , ,(OP) Operating, , , , , , , , ,44.503431,-70.24914
57280,"Eagle Creek Renewable Energy, LLC",50081.0,International Paper Riley Hydro,Map,Map,ME,Franklin,ISNE,IPP Non-CHP,GEN5,,1.1,1.1,1.1,Conventional Hydroelectric,WAT,HY,12.0,1981.0, , ,(OP) Operating, , , , , , , , ,44.503431,-70.24914
57280,"Eagle Creek Renewable Energy, LLC",50081.0,International Paper Riley Hydro,Map,Map,ME,Franklin,ISNE,IPP Non-CHP,GEN6,,1.1,1.1,1.1,Conventional Hydroelectric,WAT,HY,12.0,1981.0, , ,(OP) Operating, , , , , , , , ,44.503431,-70.24914
57280,"Eagle Creek Renewable Energy, LLC",50082.0,International Paper Livermore Hydro,Map,Map,ME,Androscoggin,ISNE,IPP Non-CHP,GEN1,,1.1,1.1,1.1,Conventional Hydroelectric,WAT,HY,1.0,1910.0, , ,(OP) Operating, , , , , , , , ,44.470511,-70.18733
57280,"Eagle Creek Renewable Energy, LLC",50082.0,International Paper Livermore Hydro,Map,Map,ME,Androscoggin,ISNE,IPP Non-CHP,GEN2,,1.1,1.1,1.1,Conventional Hydroelectric,WAT,HY,1.0,1910.0, , ,(OP) Operating, , , , , , , , ,44.470511,-70.18733
57280,"Eagle Creek Renewable Energy, LLC",50082.0,International Paper Livermore Hydro,Map,Map,ME,Androscoggin,ISNE,IPP Non-CHP,GEN3,,1.1,1.1,1.1,Conventional Hydroelectric,WAT,HY,1.0,1910.0, , ,(OP) Operating, , , , , , , , ,44.470511,-70.18733
57280,"Eagle Creek Renewable Energy, LLC",50082.0,International Paper Livermore Hydro,Map,Map,ME,Androscoggin,ISNE,IPP Non-CHP,GEN4,,1.2,1.2,1.2,Conventional Hydroelectric,WAT,HY,1.0,1910.0, , ,(OP) Operating, , , , , , , , ,44.470511,-70.18733
57280,"Eagle Creek Renewable Energy, LLC",50082.0,International Paper Livermore Hydro,Map,Map,ME,Androscoggin,ISNE,IPP Non-CHP,GEN5,,1.1,1.1,1.1,Conventional Hydroelectric,WAT,HY,1.0,1910.0, , ,(OP) Operating, , , , , , , , ,44.470511,-70.18733
57280,"Eagle Creek Renewable Energy, LLC",50082.0,International Paper Livermore Hydro,Map,Map,ME,Androscoggin,ISNE,IPP Non-CHP,GEN6,,0.7,0.7,0.7,Conventional Hydroelectric,WAT,HY,1.0,1910.0, , ,(OP) Operating, , , , , , , , ,44.470511,-70.18733
57280,"Eagle Creek Renewable Energy, LLC",50082.0,International Paper Livermore Hydro,Map,Map,ME,Androscoggin,ISNE,IPP Non-CHP,GEN7,,0.9,0.9,0.9,Conventional Hydroelectric,WAT,HY,1.0,1910.0, , ,(OP) Operating, , , , , , , , ,44.470511,-70.18733
57280,"Eagle Creek Renewable Energy, LLC",50082.0,International Paper Livermore Hydro,Map,Map,ME,Androscoggin,ISNE,IPP Non-CHP,GEN8,,1.0,1,1,Conventional Hydroelectric,WAT,HY,1.0,1910.0, , ,(OP) Operating, , , , , , , , ,44.470511,-70.18733
57280,"Eagle Creek Renewable Energy, LLC",50082.0,International Paper Livermore Hydro,Map,Map,ME,Androscoggin,ISNE,IPP Non-CHP,GEN9,,1.0,1,0.9,Conventional Hydroelectric,WAT,HY,9.0,2004.0, , ,(OP) Operating, , , , , , , , ,44.470511,-70.18733
23955,University of Massachusetts Medical,50087.0,Univ of Massachusetts Medical Center,Map,Map,MA,Worcester,ISNE,Commercial CHP,GEN1,,2.5,1.5,1.5,Natural Gas Steam Turbine,NG,ST,4.0,1974.0, , ,(OP) Operating, , , , , , , , ,42.279015,-71.75977
23955,University of Massachusetts Medical,50087.0,Univ of Massachusetts Medical Center,Map,Map,MA,Worcester,ISNE,Commercial CHP,GEN2,,2.5,1.5,1.5,Natural Gas Steam Turbine,NG,ST,4.0,1974.0, , ,(OP) Operating, , , , , , , , ,42.279015,-71.75977
23955,University of Massachusetts Medical,50087.0,Univ of Massachusetts Medical Center,Map,Map,MA,Worcester,ISNE,Commercial CHP,GEN3,,5.0,3,3,Natural Gas Steam Turbine,NG,ST,6.0,2002.0, , ,(OP) Operating, , , , , , , , ,42.279015,-71.75977
23955,University of Massachusetts Medical,50087.0,Univ of Massachusetts Medical Center,Map,Map,MA,Worcester,ISNE,Commercial CHP,GEN4,,7.5,6,7.5,Natural Gas Fired Combustion Turbine,NG,GT,2.0,2013.0, , ,(OP) Operating, , , , , , , , ,42.279015,-71.75977
13442,New Hampshire Hydro Associates,50103.0,China Mill Hydro,Map,Map,NH,Merrimack,ISNE,IPP Non-CHP,GEN 1,,1.7,1.7,1.7,Conventional Hydroelectric,WAT,HY,7.0,1981.0, , ,(OP) Operating, , , , , , , , ,43.128712,-71.45987
7601,Green Mountain Power Corp,50126.0,Ottauquechee Hydro,Map,Map,VT,Windsor,ISNE,Electric Utility,1,,1.2,1.1,1.1,Conventional Hydroelectric,WAT,HY,7.0,1987.0, , ,(OP) Operating, , , , , , , , ,43.5933,-72.3506
7601,Green Mountain Power Corp,50126.0,Ottauquechee Hydro,Map,Map,VT,Windsor,ISNE,Electric Utility,2,,0.6,0.6,0.6,Conventional Hydroelectric,WAT,HY,4.0,1983.0, , ,(OP) Operating, , , , , , , , ,43.5933,-72.3506
57280,"Eagle Creek Renewable Energy, LLC",50166.0,International Paper Woronoco Mill,Map,Map,MA,Hampden,ISNE,IPP Non-CHP,GEN1,,0.5,0.4,0.4,Conventional Hydroelectric,WAT,HY,1.0,1916.0, , ,(OP) Operating, , , , , , , , ,42.163378,-72.82751
57280,"Eagle Creek Renewable Energy, LLC",50166.0,International Paper Woronoco Mill,Map,Map,MA,Hampden,ISNE,IPP Non-CHP,GEN2,,1.8,1.7,1.7,Conventional Hydroelectric,WAT,HY,1.0,1913.0, , ,(OP) Operating, , , , , , , , ,42.163378,-72.82751
57280,"Eagle Creek Renewable Energy, LLC",50166.0,International Paper Woronoco Mill,Map,Map,MA,Hampden,ISNE,IPP Non-CHP,GEN2A,,0.5,0.4,0.4,Conventional Hydroelectric,WAT,HY,1.0,1916.0, , ,(OP) Operating, , , , , , , , ,42.163378,-72.82751
56844,Blackstone Hydro Inc.,50177.0,Blackstone/Tupperware,Map,Map,RI,Providence,ISNE,IPP Non-CHP,GEN1,,0.4,0.4,0.4,Conventional Hydroelectric,WAT,HY,1.0,1981.0, , ,(OP) Operating, , , , , , , , ,42.014467,-71.5444
56844,Blackstone Hydro Inc.,50177.0,Blackstone/Tupperware,Map,Map,RI,Providence,ISNE,IPP Non-CHP,GEN2,,0.4,0.4,0.4,Conventional Hydroelectric,WAT,HY,1.0,1981.0, , ,(OP) Operating, , , , , , , , ,42.014467,-71.5444
56844,Blackstone Hydro Inc.,50177.0,Blackstone/Tupperware,Map,Map,RI,Providence,ISNE,IPP Non-CHP,GEN3,,0.4,0.4,0.4,Conventional Hydroelectric,WAT,HY,1.0,1981.0, , ,(OP) Operating, , , , , , , , ,42.014467,-71.5444
56844,Blackstone Hydro Inc.,50177.0,Blackstone/Tupperware,Map,Map,RI,Providence,ISNE,IPP Non-CHP,GEN4,,0.4,0.4,0.4,Conventional Hydroelectric,WAT,HY,1.0,1981.0, , ,(OP) Operating, , , , , , , , ,42.014467,-71.5444
65548,"NE Renewable Bethlehem, LLC",50208.0,"NE Renewable Bethlehem, LLC",Map,Map,NH,GRAFTON,ISNE,IPP Non-CHP,GEN1,,17.5,15,15,Wood/Wood Waste Biomass,WDS,ST,12.0,1986.0, , ,(OP) Operating, , , , , , , , ,44.3274,-71.68
15824,Ecomaine,50225.0,Regional Waste Systems,Map,Map,ME,Cumberland,ISNE,IPP Non-CHP,TG1,,13.3,11.5,11.5,Municipal Solid Waste,MSW,ST,6.0,1988.0, , ,(OP) Operating, , , , , , , , ,43.6556,-70.3347
16191,Robbins Lumber Inc,50230.0,Robbins Lumber,Map,Map,ME,WALDO,ISNE,Industrial CHP,CAT,,2.0,1.8,1.8,Petroleum Liquids,DFO,IC,1.0,1987.0, , ,(OP) Operating, , , , , , , , ,44.3331,-69.2019
16191,Robbins Lumber Inc,50230.0,Robbins Lumber,Map,Map,ME,WALDO,ISNE,Industrial CHP,WEST,,1.2,1.1,1.1,Wood/Wood Waste Biomass,WDS,ST,1.0,1981.0, , ,(OS) Out of service and NOT expected to return to service in next calendar year, , , , , , , , ,44.3331,-69.2019
9303,Bucksport Generation LLC,50243.0,Bucksport Generation LLC,Map,Map,ME,Hancock,ISNE,IPP Non-CHP,GEN4,CC1,186.8,178,183.1,Natural Gas Fired Combustion Turbine,NG,GT,1.0,2001.0, , ,(OP) Operating, , , , , , , , ,44.5738,-68.8046
57280,"Eagle Creek Renewable Energy, LLC",50278.0,Worumbo Hydro Station,Map,Map,ME,Androscoggin,ISNE,IPP Non-CHP,GEN1,,9.7,4.6,9.3,Conventional Hydroelectric,WAT,HY,2.0,1989.0, , ,(OP) Operating, , , , , , , , ,43.994729,-70.06192
57280,"Eagle Creek Renewable Energy, LLC",50278.0,Worumbo Hydro Station,Map,Map,ME,Androscoggin,ISNE,IPP Non-CHP,GEN2,,9.7,4.6,9.3,Conventional Hydroelectric,WAT,HY,3.0,1989.0, , ,(OP) Operating, , , , , , , , ,43.994729,-70.06192
60832,Sugar River Power LLC,50285.0,Lower Village Water Power Project,Map,Map,NH,Sullivan,ISNE,IPP Non-CHP,0001,,0.6,0.6,0.6,Conventional Hydroelectric,WAT,HY,5.0,1995.0, , ,(OP) Operating, , , , , , , , ,43.374292,-72.3476
60832,Sugar River Power LLC,50285.0,Lower Village Water Power Project,Map,Map,NH,Sullivan,ISNE,IPP Non-CHP,0002,,0.6,0.6,0.6,Conventional Hydroelectric,WAT,HY,5.0,1995.0, , ,(OP) Operating, , , , , , , , ,43.374292,-72.3476
16929,SEMASS Partnership,50290.0,SEMASS Resource Recovery,Map,Map,MA,Plymouth,ISNE,Commercial Non-CHP,GEN1,,64.5,53.3,53.3,Municipal Solid Waste,MSW,ST,7.0,1988.0, , ,(OP) Operating, , , , , , , , ,41.8022,-70.7875
16929,SEMASS Partnership,50290.0,SEMASS Resource Recovery,Map,Map,MA,Plymouth,ISNE,Commercial Non-CHP,GEN2,,34.0,26.7,26.7,Municipal Solid Waste,MSW,ST,4.0,1993.0, , ,(OP) Operating, , , , , , , , ,41.8022,-70.7875
57280,"Eagle Creek Renewable Energy, LLC",50312.0,Pembroke Hydro,Map,Map,NH,Merrimack,ISNE,IPP Non-CHP,1,,2.7,0.6,1.2,Conventional Hydroelectric,WAT,HY,12.0,1985.0, , ,(OP) Operating, , , , , , , , ,43.130362,-71.45363
57280,"Eagle Creek Renewable Energy, LLC",50324.0,Newfound Hydroelectric,Map,Map,NH,Grafton,ISNE,IPP Non-CHP,1,,0.7,0.7,0.7,Conventional Hydroelectric,WAT,HY,12.0,1983.0, , ,(OP) Operating, , , , , , , , ,43.59,-71.73295
57280,"Eagle Creek Renewable Energy, LLC",50324.0,Newfound Hydroelectric,Map,Map,NH,Grafton,ISNE,IPP Non-CHP,2,,0.7,0.7,0.7,Conventional Hydroelectric,WAT,HY,12.0,1983.0, , ,(OP) Operating, , , , , , , , ,43.59,-71.73295
24793,Briar-Hydro Associates,50351.0,Rolfe Canal Hydro,Map,Map,NH,Merrimack,ISNE,IPP Non-CHP,1,,4.3,4.3,4.3,Conventional Hydroelectric,WAT,HY,12.0,1987.0, , ,(OP) Operating, , , , , , , , ,43.27456,-71.60403
24793,Briar-Hydro Associates,50353.0,Penacook Lower Falls,Map,Map,NH,Merrimack,ISNE,IPP Non-CHP,1,,4.6,4.6,4.6,Conventional Hydroelectric,WAT,HY,8.0,1983.0, , ,(OP) Operating, , , , , , , , ,43.285761,-71.59496
56889,Rhode Island LFG Genco,50365.0,Ridgewood Providence Power,Map,Map,RI,Providence,ISNE,IPP Non-CHP,PH21,,1.6,1.5,1.5,Landfill Gas,LFG,IC,8.0,2005.0, , ,(OP) Operating, , , , , , , , ,41.8069,-71.53
56889,Rhode Island LFG Genco,50365.0,Ridgewood Providence Power,Map,Map,RI,Providence,ISNE,IPP Non-CHP,PH22,,1.6,1.5,1.5,Landfill Gas,LFG,IC,8.0,2005.0, , ,(OP) Operating, , , , , , , , ,41.8069,-71.53
56889,Rhode Island LFG Genco,50365.0,Ridgewood Providence Power,Map,Map,RI,Providence,ISNE,IPP Non-CHP,PH23,,1.6,1.5,1.5,Landfill Gas,LFG,IC,8.0,2005.0, , ,(OP) Operating, , , , , , , , ,41.8069,-71.53
56889,Rhode Island LFG Genco,50365.0,Ridgewood Providence Power,Map,Map,RI,Providence,ISNE,IPP Non-CHP,PH24,,1.6,1.5,1.5,Landfill Gas,LFG,IC,8.0,2005.0, , ,(OP) Operating, , , , , , , , ,41.8069,-71.53
57280,"Eagle Creek Renewable Energy, LLC",50384.0,Gregg Falls,Map,Map,NH,Hillsborough,ISNE,IPP Non-CHP,1,,2.2,2.1,2.1,Conventional Hydroelectric,WAT,HY,12.0,1985.0, , ,(OP) Operating, , , , , , , , ,43.0168,-71.5679
57280,"Eagle Creek Renewable Energy, LLC",50384.0,Gregg Falls,Map,Map,NH,Hillsborough,ISNE,IPP Non-CHP,2,,1.3,1.3,1.3,Conventional Hydroelectric,WAT,HY,12.0,1985.0, , ,(OP) Operating, , , , , , , , ,43.0168,-71.5679
16190,Sappi Fine Paper North America-Somerset,50406.0,Somerset Plant,Map,Map,ME,Somerset,ISNE,Industrial CHP,GEN1,,45.9,48.8,48.8,Wood/Wood Waste Biomass,BLQ,ST,1.0,1976.0, , ,(OP) Operating, , , , , , , , ,44.703467,-69.64744
16190,Sappi Fine Paper North America-Somerset,50406.0,Somerset Plant,Map,Map,ME,Somerset,ISNE,Industrial CHP,GEN2,,61.2,51,51,Wood/Wood Waste Biomass,BLQ,ST,10.0,1990.0, , ,(OP) Operating, , , , , , , , ,44.703467,-69.64744
24793,Briar-Hydro Associates,50414.0,Penacook Upper Falls Hydro,Map,Map,NH,Merrimack,ISNE,IPP Non-CHP,1,,3.4,3.4,3.4,Conventional Hydroelectric,WAT,HY,12.0,1986.0, , ,(OP) Operating, , , , , , , , ,43.283208,-71.60083
66098,Elevate Power Management LLC,50447.0,S D Warren Westbrook,Map,Map,ME,Cumberland,ISNE,Industrial CHP,GEN1,,0.6,0.6,0.6,Conventional Hydroelectric,WAT,HY,1.0,1903.0, , ,(OS) Out of service and NOT expected to return to service in next calendar year, , , , , , , , ,43.684857,-70.35315
66098,Elevate Power Management LLC,50447.0,S D Warren Westbrook,Map,Map,ME,Cumberland,ISNE,Industrial CHP,GEN2,,0.6,0.6,0.6,Conventional Hydroelectric,WAT,HY,1.0,1903.0, , ,(OS) Out of service and NOT expected to return to service in next calendar year, , , , , , , , ,43.684857,-70.35315
66098,Elevate Power Management LLC,50447.0,S D Warren Westbrook,Map,Map,ME,Cumberland,ISNE,Industrial CHP,GEN3,,0.6,0.6,0.6,Conventional Hydroelectric,WAT,HY,1.0,1903.0, , ,(OP) Operating, , , , , , , , ,43.684857,-70.35315
66098,Elevate Power Management LLC,50447.0,S D Warren Westbrook,Map,Map,ME,Cumberland,ISNE,Industrial CHP,GEN4,,0.8,0.8,0.8,Conventional Hydroelectric,WAT,HY,1.0,1913.0, , ,(OP) Operating, , , , , , , , ,43.684857,-70.35315
66098,Elevate Power Management LLC,50447.0,S D Warren Westbrook,Map,Map,ME,Cumberland,ISNE,Industrial CHP,GEN5,,0.8,0.8,0.8,Conventional Hydroelectric,WAT,HY,1.0,1913.0, , ,(OP) Operating, , , , , , , , ,43.684857,-70.35315
66098,Elevate Power Management LLC,50447.0,S D Warren Westbrook,Map,Map,ME,Cumberland,ISNE,Industrial CHP,GEN6,,0.8,0.8,0.8,Conventional Hydroelectric,WAT,HY,1.0,1913.0, , ,(OP) Operating, , , , , , , , ,43.684857,-70.35315
